customer_id,tenure_months,monthly_charges,support_tickets,contract_type,payment_method,total_charges,churn,avg_monthly_value,expected_annual_value
1294,1,112.21,0,Month-to-month,Credit card,247.31,1,123.655,1483.8600000000001
1295,68,117.91,1,One year,Bank transfer,7994.6,0,115.86376811594204,1390.3652173913044
1296,37,14.66,2,Two year,Credit card,521.63,0,13.727105263157895,164.72526315789474
1297,19,58.94,1,Month-to-month,Bank transfer,1149.29,0,57.4645,689.5740000000001
1298,49,70.17,2,Month-to-month,Bank transfer,3404.22,0,68.0844,817.0128
1299,38,26.14,0,Month-to-month,Credit card,986.27,0,25.288974358974357,303.4676923076923
1300,3,46.99,1,Month-to-month,Credit card,120.22,1,30.055,360.65999999999997
1301,54,118.64,0,Two year,Mailed check,6275.48,0,114.09963636363635,1369.1956363636361
1302,29,11.79,1,One year,Mailed check,348.07,0,11.602333333333332,139.22799999999998
1303,50,59.78,1,Month-to-month,Bank transfer,2979.88,1,58.42901960784314,701.1482352941176
1304,64,102.69,1,One year,Mailed check,6635.72,0,102.08800000000001,1225.056
1305,44,45.63,1,One year,Mailed check,2007.99,0,44.622,535.4639999999999
1306,48,62.78,0,Month-to-month,Credit card,2950.7,0,60.21836734693877,722.6204081632652
1307,19,117.59,1,One year,Bank transfer,2221.31,0,111.0655,1332.786
1308,17,62.24,2,Month-to-month,Credit card,953.53,0,52.97388888888889,635.6866666666666
1309,30,24.4,0,Month-to-month,Bank transfer,671.45,0,21.65967741935484,259.9161290322581
1310,61,15.69,0,Month-to-month,Credit card,988.87,0,15.949516129032258,191.39419354838708
1311,38,114.0,0,Month-to-month,Mailed check,4319.63,1,110.7597435897436,1329.116923076923
1312,25,39.24,1,Two year,Bank transfer,1027.13,0,39.505,474.06000000000006
1313,56,65.45,2,Month-to-month,Credit card,3566.86,0,62.576491228070175,750.9178947368421
1314,61,19.98,1,Month-to-month,Credit card,1206.66,0,19.46225806451613,233.54709677419356
1315,65,56.6,1,Month-to-month,Credit card,3655.22,0,55.382121212121206,664.5854545454545
1316,22,112.31,1,Month-to-month,Bank transfer,2518.61,1,109.50478260869566,1314.057391304348
1317,51,65.27,2,Month-to-month,Mailed check,3362.41,1,64.66173076923077,775.9407692307693
1318,42,116.82,1,One year,Credit card,4938.55,0,114.85000000000001,1378.2
1319,32,38.47,1,Month-to-month,Bank transfer,1308.11,1,39.63969696969696,475.6763636363636
1320,29,65.5,0,Month-to-month,Bank transfer,1881.1,1,62.70333333333333,752.44
1321,9,104.55,1,One year,Credit card,1007.7,1,100.77000000000001,1209.2400000000002
1322,20,59.31,0,Month-to-month,Bank transfer,1133.99,0,53.99952380952381,647.9942857142858
1323,40,40.74,3,One year,Credit card,1575.56,0,38.42829268292683,461.13951219512194
1324,63,104.1,1,Month-to-month,Credit card,6595.94,1,103.0615625,1236.73875
1325,62,52.89,2,Month-to-month,Credit card,3203.94,1,50.85619047619048,610.2742857142857
1326,14,68.38,2,One year,Mailed check,985.96,1,65.73066666666666,788.768
1327,49,117.42,4,One year,Credit card,5758.65,1,115.17299999999999,1382.0759999999998
1328,7,30.51,0,One year,Credit card,267.16,1,33.395,400.74
1329,48,43.15,0,Month-to-month,Bank transfer,2068.23,0,42.208775510204084,506.50530612244904
1330,25,13.42,2,Month-to-month,Mailed check,338.3,1,13.011538461538462,156.13846153846154
1331,32,53.1,0,One year,Bank transfer,1724.66,0,52.262424242424245,627.149090909091
1332,51,32.02,0,Month-to-month,Credit card,1599.89,0,30.767115384615387,369.2053846153847
1333,31,84.8,2,One year,Bank transfer,2593.49,0,81.0465625,972.5587499999999
1334,58,29.95,3,Month-to-month,Credit card,1760.82,0,29.844406779661014,358.13288135593217
1335,38,84.23,3,One year,Bank transfer,3199.28,1,82.03282051282052,984.3938461538462
1336,71,38.98,2,Month-to-month,Credit card,2747.21,0,38.15569444444444,457.86833333333334
1337,46,49.07,1,Month-to-month,Credit card,2253.08,0,47.93787234042553,575.2544680851063
1338,22,48.37,1,Month-to-month,Credit card,1143.87,1,49.73347826086956,596.8017391304347
1339,56,88.84,1,Month-to-month,Bank transfer,4952.89,0,86.89280701754386,1042.7136842105263
1340,29,61.32,2,One year,Credit card,1754.68,0,58.489333333333335,701.8720000000001
1341,38,49.74,0,Month-to-month,Credit card,1804.75,0,46.27564102564103,555.3076923076924
1342,10,103.79,0,Month-to-month,Bank transfer,1035.78,0,94.16181818181818,1129.9418181818182
1343,9,72.91,2,Two year,Bank transfer,689.03,1,68.90299999999999,826.8359999999999
1344,41,33.52,0,One year,Credit card,1416.13,0,33.71738095238096,404.6085714285715
1345,14,109.01,0,Month-to-month,Bank transfer,1531.55,1,102.10333333333332,1225.2399999999998
1346,71,47.69,0,Two year,Bank transfer,3433.78,1,47.691388888888895,572.2966666666667
1347,61,14.29,2,Month-to-month,Credit card,908.25,0,14.649193548387096,175.79032258064515
1348,50,64.41,1,One year,Mailed check,3276.15,0,64.23823529411764,770.8588235294117
1349,53,23.63,1,Month-to-month,Mailed check,1301.61,0,24.103888888888886,289.2466666666666
1350,43,36.23,3,Month-to-month,Credit card,1636.39,1,37.19068181818182,446.2881818181819
1351,5,92.18,1,Month-to-month,Credit card,452.42,1,75.40333333333334,904.84
1352,28,24.38,1,Month-to-month,Credit card,616.29,1,21.251379310344827,255.0165517241379
1353,36,98.76,0,Month-to-month,Credit card,3588.55,1,96.98783783783784,1163.8540540540541
1354,65,113.06,0,Month-to-month,Bank transfer,7387.93,1,111.93833333333333,1343.26
1355,16,76.72,1,One year,Mailed check,1306.02,0,76.82470588235294,921.8964705882354
1356,36,88.14,1,Month-to-month,Mailed check,3237.1,1,87.48918918918919,1049.8702702702703
1357,25,88.49,2,Month-to-month,Credit card,2309.52,0,88.8276923076923,1065.9323076923076
1358,10,119.21,1,Two year,Credit card,1223.09,1,111.19,1334.28
1359,8,47.57,1,One year,Credit card,392.0,0,43.55555555555556,522.6666666666667
1360,26,27.91,1,Two year,Bank transfer,656.41,0,24.31148148148148,291.73777777777775
1361,6,67.11,1,Month-to-month,Credit card,418.06,1,59.722857142857144,716.6742857142857
1362,5,68.66,2,Month-to-month,Mailed check,315.67,1,52.61166666666667,631.34
1363,25,29.57,0,Month-to-month,Mailed check,749.83,1,28.839615384615385,346.0753846153846
1364,15,77.44,0,Month-to-month,Credit card,1164.33,1,72.770625,873.2475
1365,40,11.55,0,Month-to-month,Bank transfer,485.59,0,11.843658536585366,142.1239024390244
1366,2,112.04,0,Two year,Bank transfer,219.21,1,73.07000000000001,876.8400000000001
1367,22,39.1,1,One year,Mailed check,906.95,0,39.43260869565218,473.19130434782613
1368,33,14.35,1,One year,Bank transfer,337.39,0,9.923235294117646,119.07882352941175
1369,69,21.91,0,Month-to-month,Credit card,1521.29,0,21.732714285714284,260.7925714285714
1370,46,36.43,1,One year,Bank transfer,1735.9,1,36.93404255319149,443.20851063829787
1371,63,40.13,1,Month-to-month,Credit card,2621.69,0,40.96390625,491.566875
1372,25,13.61,2,Two year,Bank transfer,376.85,0,14.49423076923077,173.93076923076924
1373,32,40.73,2,Month-to-month,Credit card,1387.6,0,42.04848484848485,504.58181818181816
1374,30,31.22,3,Month-to-month,Bank transfer,945.05,1,30.48548387096774,365.8258064516129
1375,64,51.65,1,Month-to-month,Mailed check,3305.74,0,50.85753846153846,610.2904615384615
1376,69,52.37,1,One year,Credit card,3640.0,0,52.0,624.0
1377,69,47.29,0,Two year,Credit card,3262.85,0,46.61214285714286,559.3457142857143
1378,54,46.07,0,Two year,Bank transfer,2448.66,0,44.52109090909091,534.2530909090909
1379,36,19.87,1,One year,Credit card,689.56,0,18.636756756756757,223.6410810810811
1380,39,12.77,0,Two year,Bank transfer,442.42,0,11.060500000000001,132.726
1381,70,32.23,0,One year,Bank transfer,2282.52,0,32.14816901408451,385.7780281690141
1382,21,93.23,1,Month-to-month,Credit card,1958.4,1,89.01818181818182,1068.2181818181818
1383,25,118.99,0,One year,Mailed check,2956.74,1,113.72076923076922,1364.6492307692306
1384,64,112.14,1,Month-to-month,Bank transfer,7148.63,0,109.97892307692308,1319.747076923077
1385,28,65.46,3,Month-to-month,Bank transfer,1858.13,1,64.07344827586208,768.881379310345
1386,17,68.5,1,Month-to-month,Credit card,1203.52,1,66.86222222222221,802.3466666666666
1387,40,44.6,0,Month-to-month,Credit card,1727.47,0,42.13341463414634,505.6009756097561
1388,24,95.13,0,Two year,Credit card,2218.74,1,88.74959999999999,1064.9951999999998
1389,64,94.12,0,Two year,Mailed check,6071.41,0,93.40630769230769,1120.8756923076924
1390,65,102.87,1,Month-to-month,Mailed check,6617.79,1,100.26954545454545,1203.2345454545455
1391,22,108.51,0,One year,Mailed check,2414.59,0,104.98217391304348,1259.7860869565218
1392,38,57.78,1,Month-to-month,Credit card,2276.49,1,58.37153846153846,700.4584615384615
1393,70,94.36,0,Month-to-month,Bank transfer,6686.16,0,94.1712676056338,1130.0552112676055
1394,53,98.7,0,Month-to-month,Bank transfer,5267.99,0,97.55537037037037,1170.6644444444444
1395,16,43.93,0,Month-to-month,Bank transfer,738.32,1,43.430588235294124,521.1670588235295
1396,42,112.22,0,Month-to-month,Credit card,4825.84,1,112.22883720930233,1346.7460465116278
1397,45,20.38,2,Month-to-month,Mailed check,800.38,1,17.399565217391306,208.79478260869567
1398,47,119.37,1,Month-to-month,Credit card,5587.17,0,116.399375,1396.7925
1399,2,94.71,1,Month-to-month,Credit card,231.84,1,77.28,927.36
1400,22,20.26,0,Two year,Mailed check,428.86,0,18.64608695652174,223.75304347826085
1401,61,82.19,1,Month-to-month,Bank transfer,5075.58,1,81.86419354838709,982.370322580645
1402,18,13.76,0,Month-to-month,Credit card,245.71,0,12.932105263157895,155.18526315789475
1403,22,94.72,0,Month-to-month,Bank transfer,2090.43,0,90.88826086956522,1090.6591304347826
1404,23,97.91,1,Month-to-month,Mailed check,2238.2,1,93.25833333333333,1119.1
1405,13,76.27,1,Month-to-month,Credit card,965.38,0,68.95571428571428,827.4685714285713
1406,12,104.25,1,Month-to-month,Bank transfer,1223.64,1,94.12615384615385,1129.5138461538463
1407,25,20.77,0,One year,Credit card,532.81,0,20.492692307692305,245.91230769230765
1408,63,40.35,2,Month-to-month,Credit card,2503.32,0,39.114375,469.37250000000006
1409,1,55.56,0,One year,Credit card,103.22,1,51.61,619.3199999999999
1410,21,14.67,4,Month-to-month,Bank transfer,340.73,0,15.487727272727273,185.8527272727273
1411,5,59.3,1,Month-to-month,Credit card,351.47,0,58.57833333333334,702.94
1412,40,39.17,2,Month-to-month,Credit card,1510.35,0,36.83780487804878,442.0536585365853
1413,18,53.2,2,Month-to-month,Bank transfer,872.63,1,45.927894736842106,551.1347368421052
1414,57,56.76,1,Month-to-month,Bank transfer,3235.11,1,55.77775862068966,669.3331034482759
1415,42,106.74,5,Month-to-month,Bank transfer,4628.02,1,107.62837209302326,1291.5404651162792
1416,56,39.74,1,Month-to-month,Mailed check,2288.75,0,40.15350877192982,481.84210526315786
1417,46,108.31,2,One year,Credit card,4954.54,0,105.41574468085106,1264.9889361702128
1418,32,56.86,2,Month-to-month,Credit card,1840.75,1,55.78030303030303,669.3636363636364
1419,62,46.06,2,Month-to-month,Bank transfer,2892.1,0,45.906349206349205,550.8761904761905
1420,34,65.28,0,One year,Bank transfer,2151.1,1,61.46,737.52
1421,68,55.95,2,Month-to-month,Credit card,3873.08,1,56.13159420289855,673.5791304347825
1422,71,38.31,1,One year,Credit card,2711.64,1,37.66166666666666,451.93999999999994
1423,42,65.29,2,Two year,Credit card,2737.65,0,63.66627906976744,763.9953488372093
1424,48,26.7,3,Two year,Credit card,1282.79,0,26.17938775510204,314.1526530612245
1425,19,48.71,0,Month-to-month,Mailed check,982.72,0,49.136,589.6320000000001
1426,58,72.24,0,Month-to-month,Bank transfer,4152.16,0,70.37559322033898,844.5071186440678
1427,48,55.47,2,One year,Credit card,2577.21,0,52.59612244897959,631.1534693877551
1428,65,100.63,1,One year,Bank transfer,6557.1,0,99.35000000000001,1192.2
1429,19,38.24,2,One year,Bank transfer,624.38,0,31.219,374.62800000000004
1430,56,116.67,0,Month-to-month,Credit card,6518.46,0,114.35894736842106,1372.3073684210526
1431,34,96.32,0,Month-to-month,Credit card,3334.22,0,95.26342857142856,1143.1611428571427
1432,14,116.44,1,Month-to-month,Bank transfer,1659.11,1,110.60733333333333,1327.288
1433,13,102.2,1,Month-to-month,Credit card,1380.72,1,98.62285714285714,1183.4742857142858
1434,40,25.63,1,Month-to-month,Bank transfer,1056.22,1,25.761463414634147,309.13756097560974
1435,23,67.91,0,Two year,Bank transfer,1682.45,1,70.10208333333334,841.2250000000001
1436,8,28.7,2,Month-to-month,Bank transfer,200.19,0,22.243333333333332,266.91999999999996
1437,31,100.01,0,One year,Mailed check,3120.22,0,97.506875,1170.0825
1438,47,74.26,2,Two year,Bank transfer,3468.31,1,72.25645833333333,867.0774999999999
1439,23,38.98,0,Month-to-month,Bank transfer,944.38,1,39.34916666666667,472.19000000000005
1440,68,112.26,0,Month-to-month,Credit card,7630.6,0,110.58840579710146,1327.0608695652174
1441,56,22.67,2,One year,Bank transfer,1355.46,0,23.78,285.36
1442,37,72.02,1,Month-to-month,Mailed check,2638.2,1,69.42631578947368,833.1157894736841
1443,67,89.31,1,Month-to-month,Mailed check,6054.13,0,89.03132352941176,1068.375882352941
1444,31,16.47,0,One year,Mailed check,540.23,0,16.8821875,202.58625
1445,10,75.76,1,One year,Credit card,755.98,0,68.72545454545455,824.7054545454546
1446,3,99.75,3,One year,Bank transfer,326.37,1,81.5925,979.11
1447,67,17.43,1,Two year,Mailed check,1180.87,0,17.365735294117645,208.38882352941175
1448,69,66.35,2,Month-to-month,Bank transfer,4595.95,1,65.65642857142856,787.8771428571428
1449,53,38.44,0,One year,Bank transfer,2026.98,0,37.53666666666667,450.44000000000005
1450,8,82.92,3,One year,Bank transfer,628.28,0,69.80888888888889,837.7066666666667
1451,21,23.05,3,One year,Bank transfer,467.3,0,21.240909090909092,254.8909090909091
1452,3,113.08,3,One year,Credit card,255.08,1,63.77,765.24
1453,4,108.42,1,One year,Credit card,475.78,1,95.15599999999999,1141.8719999999998
1454,18,30.46,1,Two year,Mailed check,486.52,1,25.606315789473683,307.2757894736842
1455,41,45.56,0,Month-to-month,Mailed check,1857.08,0,44.21619047619048,530.5942857142857
1456,5,74.64,4,One year,Mailed check,405.6,1,67.60000000000001,811.2
1457,70,88.99,1,Month-to-month,Credit card,6271.27,0,88.32774647887325,1059.9329577464791
1458,33,58.69,0,Month-to-month,Credit card,1848.04,1,54.35411764705882,652.2494117647059
1459,19,27.19,1,One year,Credit card,512.02,0,25.601,307.212
1460,37,21.46,2,One year,Mailed check,817.01,0,21.500263157894736,258.00315789473683
1461,57,119.97,0,Month-to-month,Bank transfer,6840.89,0,117.94637931034484,1415.3565517241382
1462,23,60.09,1,Month-to-month,Mailed check,1449.27,0,60.38625,724.635
1463,4,105.98,1,Month-to-month,Credit card,382.83,1,76.566,918.792
1464,4,63.06,2,Month-to-month,Bank transfer,149.79,1,29.958,359.496
1465,61,111.46,0,Month-to-month,Bank transfer,6839.58,0,110.3158064516129,1323.7896774193548
1466,8,19.65,1,Two year,Credit card,130.35,1,14.483333333333333,173.79999999999998
1467,46,22.54,0,Month-to-month,Mailed check,948.91,0,20.189574468085105,242.27489361702126
1468,28,112.26,2,Two year,Bank transfer,3135.35,1,108.11551724137931,1297.3862068965518
1469,56,114.22,2,Month-to-month,Credit card,6457.85,0,113.29561403508772,1359.5473684210526
1470,5,44.62,1,One year,Credit card,159.94,1,26.656666666666666,319.88
1471,64,49.07,1,Month-to-month,Mailed check,3257.28,0,50.112,601.344
1472,50,59.77,1,One year,Bank transfer,2946.61,0,57.77666666666667,693.32
1473,32,55.78,1,One year,Bank transfer,1789.31,0,54.22151515151515,650.6581818181818
1474,15,30.9,1,One year,Bank transfer,402.54,0,25.15875,301.90500000000003
1475,70,108.82,2,Two year,Credit card,7619.48,0,107.31661971830985,1287.799436619718
1476,22,37.86,0,Month-to-month,Bank transfer,826.23,0,35.92304347826087,431.0765217391305
1477,35,87.58,0,Month-to-month,Mailed check,2990.83,1,83.07861111111112,996.9433333333334
1478,28,17.39,1,Month-to-month,Credit card,628.21,0,21.66241379310345,259.9489655172414
1479,17,14.26,1,One year,Bank transfer,217.65,0,12.091666666666667,145.1
1480,30,81.91,0,Month-to-month,Credit card,2432.58,0,78.47032258064516,941.6438709677419
1481,11,47.29,2,Month-to-month,Credit card,568.64,1,47.38666666666666,568.64
1482,1,82.1,1,Month-to-month,Credit card,172.81,1,86.405,1036.8600000000001
1483,21,20.34,1,Month-to-month,Mailed check,483.46,1,21.975454545454543,263.70545454545453
1484,8,114.48,2,One year,Credit card,855.78,1,95.08666666666666,1141.04
1485,30,92.34,5,One year,Credit card,2780.9,1,89.70645161290322,1076.4774193548387
1486,62,106.39,1,One year,Bank transfer,6502.11,1,103.20809523809524,1238.497142857143
1487,12,25.01,1,One year,Credit card,345.21,1,26.55461538461538,318.6553846153846
1488,1,45.22,1,Two year,Bank transfer,0.0,0,0.0,0.0
1489,8,50.52,1,Month-to-month,Mailed check,364.0,0,40.44444444444444,485.3333333333333
1490,37,69.09,1,Two year,Credit card,2556.17,0,67.26763157894737,807.2115789473685
1491,20,42.66,0,Month-to-month,Credit card,875.45,0,41.688095238095244,500.2571428571429
1492,35,16.67,4,One year,Mailed check,570.4,0,15.844444444444443,190.13333333333333
1493,3,50.58,1,One year,Credit card,227.69,1,56.9225,683.0699999999999
1494,24,38.0,1,Month-to-month,Credit card,948.16,0,37.9264,455.1168
1495,30,52.45,0,Month-to-month,Mailed check,1605.74,1,51.79806451612903,621.5767741935483
1496,31,31.67,2,Month-to-month,Mailed check,920.3,0,28.759375,345.11249999999995
1497,40,38.81,2,Month-to-month,Bank transfer,1637.37,0,39.93585365853658,479.23024390243893
1498,56,78.96,1,Two year,Bank transfer,4381.61,0,76.87035087719298,922.4442105263157
1499,34,52.7,0,Month-to-month,Mailed check,1878.68,1,53.67657142857143,644.1188571428571
1500,60,47.99,1,Month-to-month,Bank transfer,2980.51,0,48.86081967213115,586.3298360655738
